,age,california_region,total_rooms,total_bedrooms,population,households,median_house_value
7828,acima_37,sul,993.0,175.0,374.0,180.0,357200.0
7829,acima_37,sul,1361.0,252.0,581.0,263.0,340700.0
7830,acima_37,sul,80.0,20.0,61.0,23.0,247200.0
7831,de_0_ate_18,sul,4314.0,725.0,1699.0,718.0,500001.0
7832,acima_37,sul,826.0,143.0,389.0,147.0,438100.0
7833,acima_37,sul,1851.0,332.0,750.0,314.0,422700.0
7834,ate_37,sul,2532.0,464.0,1056.0,419.0,460400.0
7835,ate_37,sul,1267.0,216.0,521.0,191.0,470000.0
7836,ate_37,sul,1973.0,367.0,843.0,345.0,472700.0
7837,ate_37,sul,2496.0,387.0,1098.0,404.0,474300.0
7838,ate_37,sul,1448.0,244.0,607.0,259.0,500001.0
7839,ate_37,sul,2395.0,469.0,1087.0,438.0,394600.0
7840,ate_29,sul,3303.0,584.0,1329.0,569.0,340400.0
7841,ate_37,sul,2361.0,442.0,915.0,437.0,392400.0
7842,ate_29,sul,3619.0,764.0,1735.0,789.0,368400.0
7843,ate_29,sul,2386.0,582.0,1152.0,568.0,400700.0
7844,ate_29,sul,4373.0,871.0,1830.0,824.0,366200.0
7845,de_0_ate_18,sul,1610.0,379.0,670.0,341.0,349000.0
7846,ate_37,sul,2075.0,539.0,954.0,519.0,500001.0
7847,ate_37,sul,1008.0,165.0,391.0,167.0,487500.0
7848,ate_29,sul,1193.0,233.0,475.0,228.0,500001.0
7849,ate_37,sul,2465.0,619.0,1172.0,575.0,116100.0
7850,de_0_ate_18,sul,4122.0,814.0,2164.0,710.0,151600.0
7851,ate_29,sul,4443.0,560.0,1573.0,496.0,500001.0
7852,de_0_ate_18,sul,6573.0,1480.0,6161.0,1473.0,154900.0
7853,de_0_ate_18,sul,4379.0,872.0,2560.0,853.0,154300.0
7854,de_0_ate_18,sul,1872.0,497.0,1927.0,432.0,134200.0
7855,ate_37,sul,2552.0,545.0,1850.0,503.0,179500.0
7856,acima_37,sul,1404.0,266.0,889.0,274.0,190000.0
7857,ate_37,sul,1643.0,349.0,1414.0,337.0,172700.0
7858,acima_37,sul,1220.0,222.0,729.0,230.0,186300.0
7859,acima_37,sul,972.0,181.0,554.0,187.0,181300.0
7860,ate_37,sul,2453.0,544.0,1753.0,506.0,191500.0
7861,ate_37,sul,2392.0,655.0,1987.0,609.0,226400.0
7862,de_0_ate_18,sul,4859.0,1293.0,3351.0,1200.0,211900.0
7863,acima_37,sul,934.0,231.0,587.0,230.0,181300.0
7864,ate_37,sul,2180.0,599.0,1483.0,574.0,191300.0
7865,ate_37,sul,1631.0,356.0,862.0,368.0,261800.0
7866,ate_37,sul,3724.0,899.0,1912.0,791.0,312700.0
7867,ate_29,sul,3588.0,911.0,1891.0,871.0,286000.0
7868,ate_29,sul,6347.0,1548.0,2945.0,1492.0,221500.0
7869,ate_29,sul,4443.0,1283.0,2421.0,1180.0,269200.0
7870,acima_37,sul,1176.0,250.0,471.0,228.0,364700.0
7871,ate_37,sul,1354.0,284.0,501.0,262.0,384700.0
7872,ate_37,sul,2638.0,580.0,1150.0,551.0,364700.0
7873,acima_37,sul,2515.0,510.0,967.0,484.0,374500.0
7874,acima_37,sul,2394.0,500.0,837.0,417.0,380400.0
7875,ate_37,sul,3881.0,909.0,1535.0,846.0,369100.0
7876,acima_37,sul,1695.0,281.0,595.0,264.0,399300.0
7877,acima_37,sul,417.0,89.0,187.0,88.0,360700.0
7878,ate_37,sul,8262.0,1156.0,2712.0,1125.0,500001.0
7879,ate_37,sul,5578.0,753.0,1567.0,697.0,500001.0
7880,ate_29,sul,3979.0,510.0,1351.0,520.0,500001.0
7881,acima_37,sul,2686.0,283.0,857.0,259.0,500001.0
7882,acima_37,sul,3815.0,439.0,1266.0,413.0,500001.0
7883,ate_29,sul,2170.0,593.0,850.0,520.0,500001.0
7884,acima_37,sul,2501.0,362.0,748.0,349.0,500001.0
7885,acima_37,sul,1871.0,326.0,646.0,284.0,500001.0
7886,acima_37,sul,3652.0,967.0,1438.0,887.0,500001.0
7887,acima_37,sul,3781.0,873.0,1725.0,838.0,500001.0
7888,acima_37,sul,1028.0,145.0,394.0,149.0,500001.0
7889,ate_37,sul,2113.0,459.0,859.0,432.0,500001.0
7890,ate_29,sul,4473.0,923.0,1518.0,805.0,500001.0
7891,acima_37,sul,2079.0,268.0,720.0,282.0,500001.0
7892,ate_37,sul,1831.0,296.0,871.0,269.0,500001.0
7893,ate_29,sul,1101.0,318.0,491.0,287.0,319400.0
7894,de_0_ate_18,sul,6152.0,1978.0,3397.0,1845.0,275000.0
7895,ate_29,sul,515.0,201.0,397.0,228.0,184400.0
7896,ate_29,sul,7297.0,2331.0,3870.0,2144.0,300000.0
7897,acima_37,sul,1427.0,253.0,693.0,268.0,351600.0
7898,acima_37,sul,1494.0,262.0,618.0,266.0,356300.0
7899,acima_37,sul,2122.0,385.0,1012.0,367.0,344300.0
7900,acima_37,sul,1534.0,258.0,751.0,259.0,336000.0
7901,ate_37,sul,1816.0,335.0,872.0,339.0,329400.0
7902,ate_37,sul,1280.0,240.0,704.0,217.0,328100.0
7903,ate_37,sul,1225.0,213.0,591.0,227.0,326700.0
7904,acima_37,sul,714.0,118.0,314.0,117.0,432100.0
7905,ate_37,sul,2526.0,452.0,996.0,441.0,456600.0
7906,acima_37,sul,2825.0,453.0,1221.0,461.0,377200.0
7907,acima_37,sul,1089.0,174.0,502.0,180.0,434800.0
7908,acima_37,sul,1364.0,248.0,494.0,242.0,456300.0
7909,ate_37,sul,913.0,161.0,451.0,172.0,411200.0
7910,acima_37,sul,1877.0,314.0,877.0,320.0,363600.0
7911,acima_37,sul,2416.0,454.0,1028.0,409.0,330700.0
7912,ate_37,sul,2217.0,447.0,1000.0,450.0,376100.0
7913,ate_37,sul,2828.0,629.0,1313.0,534.0,363800.0
7914,ate_29,sul,1453.0,271.0,695.0,283.0,345800.0
7915,acima_37,sul,2868.0,466.0,1098.0,438.0,477100.0
7916,ate_37,sul,2674.0,435.0,1087.0,431.0,492200.0
7917,ate_37,sul,2334.0,430.0,1033.0,407.0,481500.0
7918,ate_37,sul,2127.0,314.0,807.0,306.0,500001.0
7919,ate_37,sul,2926.0,492.0,1149.0,476.0,500001.0
7920,acima_37,sul,1516.0,341.0,634.0,327.0,472700.0
7921,ate_37,sul,3022.0,482.0,1278.0,494.0,500001.0
7922,ate_37,sul,1543.0,214.0,474.0,187.0,500001.0
7923,ate_37,sul,1753.0,296.0,615.0,275.0,500001.0
7924,ate_37,sul,1060.0,191.0,444.0,196.0,500001.0
7925,acima_37,sul,2093.0,497.0,842.0,472.0,500001.0
7926,acima_37,sul,1679.0,372.0,719.0,385.0,479500.0
7927,acima_37,sul,2398.0,431.0,911.0,392.0,500001.0
7928,ate_37,sul,3145.0,786.0,1352.0,727.0,469800.0
7929,acima_37,sul,2237.0,597.0,938.0,523.0,500001.0
7930,ate_29,sul,5152.0,1365.0,2286.0,1243.0,380800.0
7931,ate_37,sul,2085.0,533.0,919.0,489.0,430000.0
7932,ate_29,sul,5005.0,776.0,2357.0,790.0,500001.0
7933,ate_29,sul,4787.0,562.0,1653.0,548.0,500001.0
7934,de_0_ate_18,sul,5907.0,1257.0,2310.0,1001.0,96900.0
7935,ate_29,sul,6572.0,1105.0,3473.0,1067.0,203400.0
7936,ate_29,sul,3187.0,569.0,2205.0,559.0,187400.0
7937,ate_37,sul,1008.0,204.0,1162.0,215.0,147600.0
7938,ate_37,sul,1591.0,320.0,1818.0,306.0,145800.0
7939,ate_37,sul,2574.0,531.0,2609.0,472.0,146700.0
7940,acima_37,sul,858.0,203.0,1250.0,204.0,137900.0
7941,acima_37,sul,870.0,205.0,1065.0,222.0,136100.0
7942,ate_37,sul,1146.0,259.0,1173.0,272.0,153800.0
7943,ate_29,sul,280.0,84.0,483.0,87.0,137500.0
7944,ate_29,sul,3447.0,857.0,3663.0,817.0,157100.0
7945,acima_37,sul,490.0,101.0,402.0,100.0,175900.0
7946,ate_37,sul,1026.0,195.0,753.0,185.0,179200.0
7947,ate_37,sul,2830.0,518.0,1577.0,524.0,210500.0
7948,ate_37,sul,2734.0,654.0,2209.0,610.0,217200.0
7949,acima_37,sul,1106.0,225.0,595.0,228.0,190700.0
7950,acima_37,sul,1993.0,425.0,939.0,400.0,224600.0
7951,acima_37,sul,1840.0,356.0,966.0,323.0,237900.0
7952,ate_37,sul,2785.0,663.0,1631.0,614.0,276100.0
7953,ate_37,sul,2008.0,513.0,1052.0,496.0,262200.0
7954,ate_29,sul,3277.0,648.0,1382.0,615.0,366100.0
7955,ate_37,sul,3060.0,505.0,1159.0,510.0,465800.0
7956,de_0_ate_18,sul,577.0,150.0,372.0,130.0,275000.0
7957,acima_37,sul,1628.0,259.0,500.0,258.0,424000.0
7958,ate_37,sul,4032.0,868.0,1695.0,869.0,425900.0
7959,ate_29,sul,3891.0,866.0,1568.0,830.0,364700.0
7960,acima_37,sul,3562.0,394.0,1163.0,361.0,500001.0
7961,acima_37,sul,2979.0,626.0,1076.0,571.0,500001.0
7962,acima_37,sul,4994.0,1057.0,1830.0,969.0,500001.0
7963,acima_37,sul,2665.0,556.0,1015.0,506.0,500001.0
7964,de_0_ate_18,sul,9728.0,2211.0,3026.0,1899.0,500001.0
7965,acima_37,sul,2113.0,332.0,800.0,327.0,500001.0
7966,acima_37,sul,1907.0,261.0,681.0,249.0,500001.0
7967,acima_37,sul,601.0,95.0,228.0,106.0,500001.0
7968,ate_37,sul,1730.0,386.0,994.0,363.0,500001.0
7969,ate_29,sul,4376.0,1394.0,2435.0,1250.0,327300.0
7970,ate_29,sul,3711.0,1192.0,1764.0,1147.0,366700.0
7971,ate_29,sul,4374.0,1311.0,2165.0,1185.0,463600.0
7972,ate_37,sul,1728.0,442.0,1161.0,420.0,310000.0
7973,ate_37,sul,1430.0,357.0,805.0,362.0,307000.0
7974,ate_29,sul,2224.0,618.0,1594.0,625.0,315500.0
7975,ate_29,sul,4702.0,1472.0,2636.0,1334.0,225000.0
7976,de_0_ate_18,sul,5825.0,1866.0,3390.0,1752.0,320000.0
7977,acima_37,sul,2010.0,394.0,961.0,365.0,333500.0
7978,acima_37,sul,2000.0,529.0,1290.0,514.0,302500.0
7979,ate_37,sul,3306.0,974.0,2475.0,924.0,285300.0
7980,ate_29,sul,2503.0,449.0,1218.0,426.0,500001.0
7981,acima_37,sul,1426.0,259.0,689.0,261.0,331000.0
7982,ate_37,sul,684.0,161.0,381.0,159.0,272000.0
7983,ate_37,sul,3550.0,934.0,3738.0,880.0,271200.0
7984,ate_29,sul,1307.0,441.0,884.0,456.0,276300.0
7985,acima_37,sul,2298.0,388.0,849.0,360.0,363500.0
7986,acima_37,sul,1464.0,224.0,581.0,232.0,365900.0
7987,acima_37,sul,1629.0,275.0,668.0,266.0,387200.0
7988,acima_37,sul,1802.0,306.0,753.0,282.0,356000.0
7989,de_0_ate_18,sul,412.0,128.0,310.0,137.0,266700.0
7990,acima_37,sul,2038.0,394.0,1086.0,387.0,289600.0
7991,acima_37,sul,3328.0,625.0,1455.0,619.0,363900.0
7992,ate_29,sul,2514.0,605.0,1225.0,568.0,339700.0
7993,acima_37,sul,1437.0,272.0,590.0,250.0,358000.0
7994,ate_37,sul,2590.0,607.0,1132.0,555.0,358000.0
7995,ate_37,sul,1436.0,401.0,674.0,343.0,275000.0
7996,ate_29,sul,2340.0,584.0,1141.0,554.0,337500.0
7997,acima_37,sul,2311.0,404.0,1044.0,380.0,472100.0
7998,acima_37,sul,2040.0,336.0,926.0,351.0,500001.0
7999,acima_37,sul,4166.0,828.0,1600.0,770.0,500001.0
8000,ate_37,sul,1194.0,292.0,507.0,295.0,500001.0
8001,ate_37,sul,2959.0,639.0,1143.0,593.0,500001.0
8002,ate_37,sul,702.0,161.0,236.0,144.0,500001.0
8003,ate_37,sul,1428.0,320.0,677.0,331.0,500001.0
8004,acima_37,sul,2492.0,449.0,1033.0,437.0,500001.0
8005,ate_37,sul,540.0,107.0,213.0,104.0,500001.0
8006,ate_37,sul,1471.0,308.0,498.0,264.0,500001.0
8007,ate_29,sul,7554.0,991.0,2808.0,946.0,500001.0
8008,de_0_ate_18,sul,311.0,51.0,128.0,46.0,500001.0
8009,ate_29,sul,2281.0,520.0,1425.0,465.0,54400.0
8010,ate_29,sul,3302.0,557.0,1413.0,520.0,180400.0
8011,ate_37,sul,3027.0,604.0,1970.0,590.0,156000.0
8012,ate_37,sul,3334.0,712.0,2919.0,718.0,180300.0
8013,ate_37,sul,1489.0,326.0,1389.0,313.0,160300.0
8014,ate_37,sul,822.0,200.0,1197.0,203.0,133300.0
8015,ate_37,sul,1999.0,427.0,2391.0,439.0,144300.0
8016,ate_37,sul,1271.0,272.0,1338.0,266.0,150000.0
8017,acima_37,sul,1024.0,246.0,1371.0,239.0,147500.0
8018,ate_37,sul,674.0,153.0,808.0,173.0,147800.0
8019,ate_37,sul,1209.0,341.0,1097.0,283.0,134300.0
8020,ate_37,sul,973.0,221.0,1086.0,218.0,143300.0
8021,ate_37,sul,1430.0,331.0,1502.0,312.0,145200.0
8022,ate_37,sul,1181.0,220.0,775.0,218.0,183800.0
8023,ate_37,sul,1507.0,281.0,1025.0,286.0,177200.0
8024,de_0_ate_18,sul,2049.0,548.0,2243.0,541.0,163700.0
8025,ate_37,sul,1550.0,279.0,1011.0,288.0,189000.0
8026,ate_37,sul,2478.0,457.0,1567.0,446.0,186700.0
8027,ate_37,sul,3004.0,589.0,1938.0,568.0,198600.0
8028,ate_37,sul,1807.0,323.0,1234.0,310.0,233000.0
8029,ate_37,sul,2893.0,543.0,1636.0,540.0,237400.0
8030,ate_37,sul,161.0,48.0,66.0,33.0,187500.0
8031,ate_29,sul,3201.0,970.0,3403.0,948.0,231700.0
8032,ate_29,sul,3148.0,908.0,2850.0,839.0,221500.0
8033,ate_37,sul,2622.0,572.0,1997.0,573.0,222500.0
8034,ate_37,sul,3353.0,790.0,2318.0,775.0,269700.0
8035,ate_37,sul,3285.0,830.0,2281.0,786.0,230800.0
8036,acima_37,sul,1013.0,150.0,449.0,166.0,382400.0
8037,ate_37,sul,2887.0,646.0,1626.0,637.0,335500.0
8038,ate_37,sul,1323.0,353.0,856.0,333.0,202200.0
8039,ate_29,sul,3760.0,880.0,2022.0,812.0,225600.0
8040,ate_37,sul,2235.0,363.0,914.0,370.0,359700.0
8041,acima_37,sul,54.0,9.0,20.0,6.0,375000.0
8042,ate_29,sul,4664.0,1040.0,1963.0,961.0,367900.0
8043,ate_29,sul,2769.0,566.0,1201.0,545.0,386100.0
8044,de_0_ate_18,sul,277.0,70.0,119.0,59.0,341700.0
8045,acima_37,sul,680.0,131.0,268.0,126.0,371400.0
8046,ate_37,sul,1861.0,430.0,736.0,360.0,355900.0
8047,ate_29,sul,1880.0,420.0,681.0,333.0,372300.0
8048,ate_29,sul,3990.0,892.0,1417.0,800.0,500001.0
8049,acima_37,sul,3830.0,518.0,1292.0,516.0,500001.0
8050,acima_37,sul,2413.0,261.0,770.0,248.0,500001.0
8051,acima_37,sul,1399.0,148.0,410.0,152.0,500001.0
8052,acima_37,sul,1881.0,334.0,640.0,321.0,500001.0
8053,acima_37,sul,533.0,90.0,291.0,97.0,500001.0
8054,acima_37,sul,2933.0,565.0,1077.0,536.0,500001.0
8055,acima_37,sul,4888.0,1126.0,1698.0,937.0,500001.0
8056,ate_37,sul,2921.0,652.0,1124.0,608.0,500001.0
8057,acima_37,sul,1358.0,272.0,574.0,267.0,500001.0
8058,acima_37,sul,1975.0,348.0,771.0,357.0,500001.0
8059,acima_37,sul,1508.0,276.0,639.0,273.0,409800.0
8060,acima_37,sul,1262.0,223.0,637.0,221.0,427300.0
8061,acima_37,sul,904.0,176.0,358.0,158.0,344200.0
8062,acima_37,sul,629.0,131.0,326.0,156.0,374300.0
8063,ate_37,sul,2995.0,942.0,2626.0,947.0,450000.0
8064,ate_29,sul,3292.0,1134.0,1655.0,898.0,348800.0
8065,ate_29,sul,3244.0,815.0,1423.0,781.0,340800.0
8066,acima_37,sul,1700.0,438.0,997.0,436.0,305000.0
8067,acima_37,sul,1594.0,369.0,952.0,362.0,335400.0
8068,ate_37,sul,2731.0,535.0,1280.0,510.0,420100.0
8069,ate_37,sul,1300.0,356.0,703.0,311.0,394000.0
8070,ate_37,sul,1996.0,489.0,960.0,449.0,344200.0
8071,acima_37,sul,1807.0,355.0,883.0,371.0,329800.0
8072,ate_37,sul,1930.0,456.0,1002.0,410.0,458600.0
8073,de_0_ate_18,sul,3771.0,1180.0,2355.0,978.0,287500.0
8074,acima_37,sul,740.0,171.0,599.0,194.0,248900.0
8075,ate_37,sul,1724.0,419.0,1079.0,394.0,263800.0
8076,ate_37,sul,1701.0,482.0,1428.0,494.0,284600.0
8077,de_0_ate_18,sul,475.0,155.0,236.0,153.0,450000.0
8078,acima_37,sul,1462.0,240.0,562.0,237.0,365200.0
8079,acima_37,sul,1282.0,216.0,494.0,209.0,365900.0
8080,ate_29,sul,4393.0,966.0,1257.0,579.0,356100.0
8081,acima_37,sul,2988.0,605.0,1466.0,610.0,341400.0
8082,ate_29,sul,4603.0,993.0,2191.0,943.0,382200.0
8083,acima_37,sul,1621.0,279.0,756.0,277.0,346000.0
8084,ate_29,sul,3521.0,852.0,1524.0,764.0,361300.0
8085,acima_37,sul,1394.0,321.0,552.0,296.0,500001.0
8086,acima_37,sul,1576.0,345.0,662.0,340.0,500001.0
8087,ate_37,sul,1929.0,523.0,686.0,455.0,500001.0
8088,acima_37,sul,1584.0,477.0,799.0,433.0,435000.0
8089,ate_37,sul,2093.0,303.0,802.0,300.0,500001.0
8090,ate_29,sul,17591.0,2604.0,6897.0,2492.0,500001.0
8091,ate_29,sul,2460.0,405.0,1225.0,425.0,141500.0
8092,de_0_ate_18,sul,21113.0,4386.0,9842.0,3886.0,194600.0
8093,de_0_ate_18,sul,3600.0,580.0,1799.0,576.0,218300.0
8094,ate_29,sul,5891.0,920.0,2882.0,911.0,235600.0
8095,ate_37,sul,2657.0,515.0,1948.0,532.0,157400.0
8096,ate_37,sul,2443.0,498.0,1601.0,484.0,146000.0
8097,ate_29,sul,271.0,61.0,246.0,62.0,164600.0
8098,acima_37,sul,1181.0,265.0,1196.0,269.0,167000.0
8099,acima_37,sul,1769.0,410.0,1499.0,390.0,153500.0
8100,acima_37,sul,1704.0,347.0,1384.0,374.0,155500.0
8101,acima_37,sul,1237.0,298.0,1073.0,293.0,154600.0
8102,ate_37,sul,1384.0,308.0,2054.0,301.0,142600.0
8103,ate_29,sul,862.0,280.0,1243.0,267.0,154200.0
8104,ate_37,sul,1130.0,276.0,1533.0,269.0,156800.0
8105,ate_37,sul,1246.0,373.0,1990.0,369.0,140900.0
8106,acima_37,sul,921.0,239.0,1023.0,241.0,151900.0
8107,ate_37,sul,1447.0,335.0,1630.0,306.0,143100.0
8108,ate_37,sul,2433.0,553.0,2318.0,532.0,159300.0
8109,ate_37,sul,1488.0,313.0,1221.0,296.0,171400.0
8110,ate_37,sul,1379.0,265.0,896.0,246.0,183800.0
8111,ate_37,sul,1488.0,293.0,1112.0,288.0,182500.0
8112,ate_37,sul,1416.0,261.0,995.0,272.0,178700.0
8113,acima_37,sul,1737.0,369.0,1061.0,356.0,173700.0
8114,ate_37,sul,2049.0,390.0,1286.0,385.0,181500.0
8115,ate_37,sul,1225.0,228.0,720.0,231.0,176500.0
8116,ate_37,sul,1372.0,295.0,774.0,306.0,187300.0
8117,ate_37,sul,2300.0,429.0,1447.0,455.0,233700.0
8118,ate_29,sul,2867.0,671.0,1955.0,640.0,226500.0
8119,de_0_ate_18,sul,3667.0,1209.0,2636.0,1054.0,175500.0
8120,ate_29,sul,3386.0,815.0,2240.0,737.0,290100.0
8121,ate_29,sul,4090.0,1271.0,2824.0,1053.0,140500.0
8122,ate_29,sul,3440.0,739.0,1827.0,712.0,245500.0
8123,ate_37,sul,2717.0,662.0,1546.0,597.0,267500.0
8124,ate_29,sul,3830.0,1105.0,2328.0,1017.0,210000.0
8125,ate_29,sul,2052.0,568.0,1254.0,572.0,271100.0
8126,acima_37,sul,777.0,102.0,284.0,113.0,500001.0
8127,acima_37,sul,1982.0,331.0,794.0,340.0,336900.0
8128,ate_37,sul,2922.0,507.0,1130.0,485.0,341800.0
8129,ate_37,sul,2180.0,424.0,906.0,429.0,353100.0
8130,ate_37,sul,3202.0,696.0,1573.0,621.0,292900.0
8131,acima_37,sul,2050.0,478.0,850.0,490.0,343400.0
8132,acima_37,sul,1134.0,184.0,452.0,187.0,333900.0
8133,ate_37,sul,2622.0,467.0,1233.0,476.0,379700.0
8134,ate_37,sul,2459.0,489.0,1139.0,463.0,353600.0
8135,acima_37,sul,1293.0,214.0,459.0,217.0,467600.0
8136,ate_37,sul,1856.0,425.0,795.0,426.0,360600.0
8137,ate_29,sul,6270.0,1706.0,2549.0,1497.0,295800.0
8138,ate_29,sul,2900.0,667.0,1090.0,590.0,447400.0
8139,acima_37,sul,1693.0,239.0,498.0,216.0,500001.0
8140,acima_37,sul,4400.0,695.0,1521.0,666.0,500001.0
8141,ate_29,sul,10806.0,1440.0,3511.0,1352.0,500001.0
8142,acima_37,sul,778.0,90.0,238.0,93.0,500001.0
8143,acima_37,sul,3251.0,656.0,1251.0,593.0,500001.0
8144,ate_37,sul,3203.0,483.0,949.0,439.0,500001.0
8145,acima_37,sul,1463.0,267.0,601.0,267.0,500001.0
8146,acima_37,sul,2982.0,664.0,1122.0,572.0,500001.0
8147,ate_29,sul,4600.0,1018.0,1675.0,932.0,500001.0
8148,de_0_ate_18,sul,3184.0,641.0,911.0,463.0,500001.0
8149,acima_37,sul,1693.0,290.0,727.0,305.0,500001.0
8150,ate_29,sul,3832.0,949.0,1613.0,893.0,477300.0
8151,ate_29,sul,4251.0,1073.0,1581.0,881.0,500001.0
8152,acima_37,sul,1782.0,308.0,735.0,307.0,485100.0
8153,acima_37,sul,2725.0,569.0,1115.0,516.0,427500.0
8154,acima_37,sul,1740.0,311.0,788.0,306.0,373600.0
8155,acima_37,sul,1733.0,429.0,855.0,387.0,340800.0
8156,ate_29,sul,1706.0,516.0,894.0,435.0,372700.0
8157,acima_37,sul,1528.0,244.0,634.0,242.0,500001.0
8158,acima_37,sul,2172.0,437.0,830.0,368.0,500001.0
8159,acima_37,sul,1527.0,279.0,746.0,285.0,446600.0
8160,ate_37,sul,2526.0,528.0,1046.0,504.0,500001.0
8161,ate_29,sul,3133.0,1021.0,2242.0,1002.0,412500.0
8162,acima_37,sul,1340.0,358.0,1008.0,340.0,314300.0
8163,ate_37,sul,2148.0,597.0,1341.0,559.0,324000.0
8164,ate_29,sul,6128.0,1963.0,3586.0,1815.0,310900.0
8165,acima_37,sul,1899.0,461.0,1260.0,415.0,320000.0
8166,acima_37,sul,2483.0,548.0,1212.0,493.0,302900.0
8167,acima_37,sul,2558.0,558.0,1328.0,541.0,301300.0
8168,ate_37,sul,2243.0,495.0,1135.0,465.0,324000.0
8169,ate_29,sul,8324.0,1590.0,2927.0,1538.0,351700.0
8170,de_0_ate_18,sul,70.0,7.0,17.0,4.0,500001.0
8171,acima_37,sul,1104.0,216.0,415.0,163.0,422000.0
8172,de_0_ate_18,sul,14891.0,3984.0,6270.0,3595.0,283200.0
8173,ate_29,sul,1536.0,377.0,553.0,326.0,500001.0
8174,acima_37,sul,847.0,173.0,344.0,170.0,500001.0
8175,ate_37,sul,358.0,87.0,162.0,84.0,500001.0
8176,ate_29,sul,6206.0,1611.0,2455.0,1472.0,420200.0
8177,ate_37,sul,2112.0,614.0,946.0,574.0,500001.0
8178,ate_29,sul,3166.0,700.0,1097.0,493.0,96000.0
8179,ate_37,sul,1170.0,290.0,602.0,266.0,80000.0
8180,ate_29,sul,1899.0,447.0,1133.0,391.0,67900.0
8181,de_0_ate_18,sul,1514.0,220.0,1355.0,215.0,359000.0
8182,de_0_ate_18,sul,6235.0,1286.0,3568.0,1190.0,211600.0
8183,ate_29,sul,3182.0,822.0,2661.0,746.0,160100.0
8184,ate_37,sul,2606.0,447.0,1555.0,404.0,193800.0
8185,ate_37,sul,1260.0,382.0,1434.0,342.0,122900.0
8186,ate_37,sul,1632.0,401.0,1357.0,401.0,160100.0
8187,acima_37,sul,843.0,194.0,800.0,180.0,151700.0
8188,acima_37,sul,11.0,11.0,24.0,13.0,162500.0
8189,acima_37,sul,1156.0,305.0,1359.0,289.0,137100.0
8190,acima_37,sul,944.0,244.0,1107.0,235.0,144100.0
8191,ate_37,sul,527.0,146.0,582.0,143.0,138800.0
8192,ate_37,sul,777.0,187.0,1022.0,186.0,139600.0
8193,ate_37,sul,1701.0,419.0,1616.0,371.0,142400.0
8194,ate_37,sul,325.0,60.0,433.0,83.0,174300.0
8195,ate_37,sul,1102.0,212.0,949.0,212.0,165100.0
8196,ate_29,sul,1077.0,288.0,1377.0,293.0,153900.0
8197,ate_37,sul,1121.0,231.0,1038.0,236.0,173700.0
8198,ate_37,sul,2344.0,435.0,1531.0,399.0,178200.0
8199,ate_37,sul,1730.0,387.0,1099.0,353.0,183100.0
8200,acima_37,sul,1582.0,399.0,1159.0,378.0,168600.0
8201,acima_37,sul,1030.0,214.0,664.0,223.0,183800.0
8202,acima_37,sul,1529.0,344.0,913.0,314.0,178200.0
8203,ate_37,sul,1191.0,266.0,718.0,248.0,178800.0
8204,acima_37,sul,1665.0,335.0,1011.0,343.0,185100.0
8205,ate_29,sul,5756.0,1477.0,4031.0,1369.0,221200.0
8206,ate_37,sul,2698.0,623.0,1544.0,554.0,234900.0
8207,ate_37,sul,1717.0,478.0,1628.0,495.0,225600.0
8208,de_0_ate_18,sul,2934.0,950.0,2517.0,889.0,232500.0
8209,acima_37,sul,1516.0,344.0,983.0,347.0,243600.0
8210,ate_29,sul,3487.0,959.0,2278.0,835.0,215500.0
8211,ate_37,sul,972.0,270.0,550.0,256.0,215000.0
8212,ate_37,sul,2127.0,414.0,1056.0,391.0,286100.0
8213,de_0_ate_18,sul,1546.0,592.0,2423.0,556.0,154200.0
8214,ate_37,sul,2685.0,642.0,1085.0,599.0,279400.0
8215,ate_37,sul,3080.0,642.0,1362.0,623.0,328500.0
8216,acima_37,sul,1335.0,286.0,539.0,279.0,301700.0
8217,ate_37,sul,5474.0,1457.0,2352.0,1326.0,382500.0
8218,de_0_ate_18,sul,4420.0,1076.0,1669.0,1016.0,359100.0
8219,ate_37,sul,3129.0,392.0,862.0,334.0,500001.0
8220,ate_37,sul,1973.0,332.0,1257.0,296.0,500001.0
8221,ate_29,sul,3535.0,748.0,1322.0,666.0,500001.0
8222,ate_29,sul,730.0,263.0,965.0,224.0,350000.0
8223,de_0_ate_18,sul,5102.0,1695.0,2609.0,1450.0,500001.0
8224,ate_29,sul,3910.0,959.0,1763.0,867.0,500001.0
8225,de_0_ate_18,sul,520.0,292.0,282.0,213.0,500001.0
8226,de_0_ate_18,sul,4833.0,1119.0,1649.0,807.0,500001.0
8227,ate_29,sul,3970.0,871.0,1588.0,791.0,500001.0
8228,ate_29,sul,5943.0,1538.0,2492.0,1429.0,305000.0
8229,ate_29,sul,4780.0,1192.0,1886.0,1036.0,500001.0
8230,de_0_ate_18,sul,5368.0,1312.0,2269.0,1232.0,316700.0
8231,ate_37,sul,2670.0,662.0,1535.0,631.0,347800.0
8232,de_0_ate_18,sul,18.0,6.0,3.0,4.0,350000.0
8233,acima_37,sul,1164.0,265.0,561.0,251.0,350900.0
8234,acima_37,sul,975.0,189.0,489.0,202.0,331000.0
8235,acima_37,sul,1193.0,205.0,488.0,224.0,357600.0
8236,ate_37,sul,1039.0,303.0,606.0,274.0,343800.0
8237,acima_37,sul,3278.0,632.0,1321.0,617.0,465700.0
8238,acima_37,sul,1592.0,308.0,783.0,321.0,386000.0
